file_name,QuestionText,answer
"Lekkers Ambience.wav","A female is talking to a person of what gender?",MALE
"Lekkers Ambience.wav","What are the humans doing?",TALKING
"bowling_basin_2.wav","What sound is heard in the recording?",TRAFFIC
"bm_lampshade.wav","How many times does the instrument gong?",SIX
"04-Bakken_GamblingMachines_Hall.wav","How many kids are heard screaming?",TWO
"04-Bakken_GamblingMachines_Hall.wav","How many people can be heard laughing?",ONE
"Pensol - le Moulin cours d&#39;eau.wav","What type of element can be heard in the recording?",WATER
"Schnelllauferpresse 01.wav","how many times is the pound heard?",FIFTY
"London Underground- tube train at station.wav","In what stage of life is the main human speaker?",ADULT
"London Underground- tube train at station.wav","What gender is the recorded voice?",FEMALE
"sw_PoultryBarn_cs8049.wav","What kind of animals are around?",BIRDS
"Bottle Open Pour Fizz.wav","how many times does something get poured?",ONCE
"Bottle Open Pour Fizz.wav","What human sensation would cause someone to conduct this activity?",SOUND
"Nordschleife_Vorkriegsrennwagen_1.wav","What is making the sound?",MOTORCYCLE
"41_STEAM.wav","What is being sprayed?",WATER
"Car passing.wav","What are the objects on the car that touches the road to create sound?",TIRES
"Echo Garage Door.wav","how many times does the noise repeat?",THREE
"Footsteps_Squeeky_Wood.wav","What are the steps made of?",WOOD
"20090105.crowd.drums.wav","How many times does the entire crowd exclaim the same chant in unison?",ONE
"Dog whining.wav","What is the animal doing?",BARKING
"Dog whining.wav","Which animal is making the noise?",DOG
"Cruiseship - inside, crew cabin at night.wav","How many times is the tapping noise heard ?",THREE
"20091224.bells.02.wav","What are ringing?",BELLS
"Ocean breeze - wind howling.wav","How many people are breathing?",ONE
"Metal spoon on china plate.wav","How many objects are being held?",TWO
"Fuente_collserola_bcn.wav","What is making the sound?",WATER
"Fuente_collserola_bcn.wav","what is the water doing?",RUNNING
"ambient 2.wav","What art form is this?",MUSIC
"ambient 2.wav","Which tone is heard first?",PIANO
"vent_int_garage2.wav","What happens between the initial thud and the first clinking sound?",NOTHING
"Outdoors rumble.wav","What color noise is this?",WHITE
"promenade_Lanzarote_kids_people_talking_bicycles_AMB_EXT.wav","What living creature is making sound?",HUMAN
"_Stream 4 at Krka falls.wav","What's making that sound?",RAIN
"Burleson01.wav","What animal was heard in the background?",COW
"Burleson01.wav","What body movement can be heard?",WALKING
"Crow noise.wav","how many times does the bird squawk?",SIXTEEN
"SwampFrogsAndGeese.wav","what are talking?",BIRDS
"SwampFrogsAndGeese.wav","what is making the repetitive sound?",BIRDS
"Remix of 101980__pyr0x__growl_variants.wav","How many times is there breathing or snoring?",SIX
"Slider door.wav","What is being opened?",DOOR
"Slider door.wav","What type of mammal is completing the task?",HUMAN
"Kobe-train-announcement-and-arrival.wav","what is the machine which can be heard stopping?",TRAIN
"Water Streaming #5.wav","What direction is the water moving from the faucet?",DOWN
"Water Streaming #5.wav","What is the water doing?",FALLING
"Outside01.wav","How many human voices are there?",ONE
"Giant 1.wav","What is the person doing?",TALKING
"cars_pass_01_070812.wav","How many cars can be heard?",TWO
"cars_pass_01_070812.wav","What is the person standing next to to get this sound?",ROAD
"city pouring rain.wav","What is happening?",RAINING
"city pouring rain.wav","What is the weather?",RAINING
"squeeks raw.wav","What is the swing made out of?",METAL
"Train Station Loudspeakers.wav","How many separate voices can be heard?",TWO
"Sound_Of_Sea_In_Harbour.wav","What kind of animal is present?",DOG
"conversation.wav","What are the people doing?",TALKING
"River Alde marsh.wav","What kind of animals are there?",BIRDS
"SpaceAmbient.wav","What does it sound like?",STORM
"SpaceAmbient.wav","What is the color of this sound?",WHITE
"Seashore Atmos LW2.wav","How many vehicles are heard?",TWO
"Seashore Atmos LW2.wav","What type of vehicle is heard?",MOTORCYCLE
"bistro, ambient noise, talking.wav","How many people can be heard?",FOUR
"bistro, ambient noise, talking.wav","what gender of people are talking?",FEMALE
"Kids chatter Primary School Birmingham UK.wav","What kind of place is this?",SCHOOL
"Paper shredder.wav","What is being scrunched up in the device over and over again?",PAPER
"Paper shredder.wav","What is crunching?",PAPER
"20140809_cruzul.river.wav","This substance is used by humans for what recreational activity?",SWIMMING
"20140809_cruzul.river.wav","What element is flowing?",WATER
"T12_Huber_Walking on Gravel.wav","What is the person doing?",WALKING
"SummerSwellingInsectsFerneCliff.wav","What green thing does this device usually water?",GRASS
"TOWN_CAR_START.wav","How many people are talking?",ONE
"TOWN_CAR_START.wav","How many vehicles can be heard?",ONE
"Soft rain in Berlin with thunder in background.wav","How is the weather?",RAINY
"20120715_ourense.bell.01.wav","What else can be heard in the background?",TALKING
"20120715_ourense.bell.01.wav","What is ringing?",BELL
"FP_Flock_of_Birds.wav","How many objects are making noise?",ONE
"FP_Flock_of_Birds.wav","What gender is the person who applied the distortion to this sound clip?",UNKNOWN
"Uh, Hi, Mom. I Crashed the Car.wav","What gender is the speaker?",MALE
"Uh, Hi, Mom. I Crashed the Car.wav","What is the man doing?",TALKING
"Park Szczubeka Ulica Powsinska.wav","What animal is heard?",BIRD
"Lake At Night.wav","What insect is chirping?",CRICKET
"Cornell Big Cheer.wav","What kind of sounds are the people making?",CHEERING
"Seagulls 1.wav","How many birds are making noise?",TWO
"Seagulls 1.wav","What are the birds doing?",CHIRPING
"elevator sequence ambience door opens closes descends door opens.wav","What creaks open?",DOOR
"elevator sequence ambience door opens closes descends door opens.wav","What is making the clicking noise?",DOOR
"Walking on snow frozen to ice.wav","What is the person doing?",WALKING
"Collingwood bees, bumble bees.wav","What animal species is making the non-buzzing sound?",BIRD
"Feria.wav","At what point does music play?",BEGINNING
"Feria.wav","What is the small animal heard for a split second in the background?",BIRD
"Deltic Diesel Train Departure~Irwell Vale Halt~Bury.wav","How many times does the whistle blow?",ONCE
"Deltic Diesel Train Departure~Irwell Vale Halt~Bury.wav","What type of vehicle is it?",TRAIN
"am band static.wav","What is having its channels being changed?",RADIO
"Bonnet Macaque Alarm Call @ GoaMarch 9 2013.wav","How many times the the animal make its loud sound?",EIGHT
"Bonnet Macaque Alarm Call @ GoaMarch 9 2013.wav","What kind of animal is calling out?",DUCK
"Train_LightRail_By_T0147.wav","What is passing by?",TRAIN
"Street Seller in Mexico City. Tights for girls.wav","How many voices are there?",ONE
"Street Seller in Mexico City. Tights for girls.wav","What is the gender of the speaker?",MALE
"Door opening_closing.wav","How many times is the door slammed?",FOUR
"Fly_versus_Lamp.wav","what is the fly doing?",FLYING
"rim of woods farmland people far NL 01 151003_0804 ST.wav","how many birds can be heard?",THREE
"rim of woods farmland people far NL 01 151003_0804 ST.wav","What is the bird doing?",CHIRPING
"md1trk38.wav","What kind of creature would operate this device?",HUMAN
"el sonido del arbol y la tierra yerlin .wav","How many different voices are there?",FIVE
"Ravens.wav","What is the four letter name of these common black birds?",CROW
"161006_0075 creaking floor -nr.wav","What kind of creature is making the sound?",WOOD
"TrainAmbience(Mix).wav","How many different voices are heard?",THREE
"TrainAmbience(Mix).wav","What living creatures are making sounds?",HUMANS
"20061022.upstairs.wav","What is the person holding?",KEYS
"20061022.upstairs.wav","What is used to open the door?",KEY
"20060426.marsh.house.ambiance.wav","What is chirping?",BIRDS
"ocean_cape.wav","How many times do the waves crash?",THREE
"ocean_cape.wav","How waves are there?",TWO
"Boom_Folie_PlayingWithCurtains.wav","What type of material might be making the high pitched scraping sound?",METAL
"01-31 Footsteps, Wood, Barefoot, Jumps &amp; Scuffs.wav","How many objects were dropped?",THREE
"01-31 Footsteps, Wood, Barefoot, Jumps &amp; Scuffs.wav","When does the thumping take place?",BEGINNING
"OldCarHornsAndSirens.wav","How many honks can be heard?",TWO
"OldCarHornsAndSirens.wav","The vehicles are en route to what type of event, in general?",EMERGENCY
"Shaking and dragging of jar with stones.wav","What is this object?",BAG
"Tires car without an engine.wav","What are the people doing?",DRIVING
"Tires car without an engine.wav","What terrain is the vehicle driving through?",WET
"woodpecker, wind and dogs.wav","What animal is heard?",BIRD
"woodpecker, wind and dogs.wav","What are the birds doing?",CHIRPING
"Stepping in puddles w ambient rain.wav","What is more quietly heard in the background?",RAIN
"Gravel_Sand Walking 2.wav","How many steps does the person make?",TWENTY
"Chopping parsley.wav","What is being used to cut the objects?",KNIFE
"static 770 kHz cycle zap.wav","What is interrupting the sound going on?",STATIC
"under flyover_300513.wav","How many birds are going back and forth with each other?",TWO
"Stream 1 at Krka falls.wav","What is the weather like?",RAINY
"Stream 1 at Krka falls.wav","What sort of sound is it?",RAIN
"Lake Wars_extract.wav","What is making the laser sound?",SPILLING
"seagulls.wav","What animals are making noise?",BIRDS
"Wind, Soft. Crickets.wav","How calm is this?",VERY
"Wind, Soft. Crickets.wav","What kind of frequency is the noise?",HIGH
"2 08 Br Lib 2 amb kids.wav","How may different people are heard talking ?",THREE
"BANISTER_FLOOR CREAK.wav","Where was the man speaking?",OFFICE
"Water - Stones.wav","what are the waves doing?",CRASHING
"Water - Stones.wav","What is moving?",WATER
"cow bells.wav","What is blowing in the wind?",CHIMES
"cow bells.wav","What is the weather like?",WINDY
"Radio Static 1 (wav).wav","What is the volume of the machine?",LOUD
"Coffee Maker Brewing.wav","What is being made?",COFFEE
"junction_night_traffic.wav","What is humming?",CAR
"junction_night_traffic.wav","What is the vehicle doing as the humming gets farther in distance?",ACCELERATING
"Train leaving the station.wav","What is the object that created a sharp, piercing sound?",WHISTLE
"Birds_and_Water_Filling_Rain_Barrel.wav","Which one of the 4 elements is it?",WATER
"file0699_4_birdsong.wav","what is the bird doing?",CHIRPING
"file0699_4_birdsong.wav","What kind of animal is making the sound?",BIRD
"Kitchen Clock Ticking 2.wav","how many times does the clock tick?",NINETEEN
"Kitchen Clock Ticking 2.wav","What is ticking?",CLOCK
"River far 1.wav","What animal is heard in the background?",BIRD
"River far 1.wav","What can be heard throughout the clip?",WATER
"Thunder - Guangzhou - China - Quiet.wav","How many times does it thunder?",TWO
"Thunder - Guangzhou - China - Quiet.wav","What condition would someone be in if there were caught outside?",WET
"dish washing, distance, ambience .wav","What is the liquid heard in the background?",WATER
"People walking through forest.wav","What are the people doing?",WALKING
"People walking through forest.wav","What object is being crunched?",LEAVES
"Atmo Wartehalle2.wav","How many hand claps are there?",THREE
"Rain Aluminium Roof.wav","What is on fire?",WOOD
"Rain Aluminium Roof.wav","What metal object is the rain hitting?",ROOF
"Burco Conveyer Toaster running.wav","what is making the screeching noise?",MACHINE
"Burco Conveyer Toaster running.wav","What is the machine doing?",WHIRRING
"Motorcycle 1.wav","What type of vehicle engine is this ?",DIESEL
"propplaneflyover.wav","How fast does the engine move?",FAST
"Pas sur le sol.wav","What is making sound?",SHOES
"Bear Last Audio.wav","This kind of a noise from an animal would be considered a what?",GROWL
"Bear Last Audio.wav","What kind of creature is making the sounds?",DOG
"TRAN_Plane_PropSpin_01.wav","What is making the sound?",AIRPLANE
"TRAN_Plane_PropSpin_01.wav","What sound is the plane making?",WHIRRING
"Shower and walk - front.wav","How many times is there another distinct sound, that is NOT the rain?",TWO
"Shower and walk - front.wav","What type of weather condition is occurring?",RAIN
"Footsteps Walking in Forest tractor in background-1.wav","What animal makes a noise?",BIRD
"Footsteps Walking in Forest tractor in background-1.wav","What are they walking on?",SNOW
"Crowd in a local market.wav","What sound can be heard at the end?",TALKING
"Crowd in a local market.wav","who, other than adults, are talking?",CHILDREN
"cat hiss yowl.wav","What does the baby do the whole time?",CRYING
"cat hiss yowl.wav","what kind of animal is that?",CAT
"SamyeLing_Pheasant121102.wav","How many barks are there?",SIX
"SamyeLing_Pheasant121102.wav","How many legs does this animal have?",FOUR
"Spring Rain 1.wav","what is the rain doing?",DRIPPING
"Spring Rain 1.wav","What liquid is flowing ?",WATER
"wooden boat row water.wav","What is being used to move the water around?",PIPE
